,uri,genres
5205,spotify:track:0SGkqnVQo9KPytSri1H6cF,detroit hip hop
5206,spotify:track:0MOMMIuXEVmXCb2pVifmNJ,pop
5207,spotify:track:5oO3drDxtziYU2H1X23ZIp,barbadian pop
5208,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,canadian contemporary r&b
5209,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,florida drill
5210,spotify:track:1dNIEtp7AY3oDAKCGg2XkH,electropop
5211,spotify:track:5mCPDVBb16L4XQwDdbRUpz,canadian hip hop
5212,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,canadian hip hop
5213,spotify:track:2EEeOnHehOozLq4aS0n6SL,deep underground hip hop
5214,spotify:track:5knuzwU65gJK7IF5yJsuaW,pop
5215,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,conscious hip hop
5216,spotify:track:6HZILIRieu8S0iqY8kIKhj,conscious hip hop
5217,spotify:track:0VgkVdmE4gld66l8iyGjgx,atl hip hop
5218,spotify:track:6uBhi9gBXWjanegOb2Phh0,complextro
5219,spotify:track:6habFhsOp2NvshLv26DqMb,latin pop
5220,spotify:track:7GX5flRQZVHRAGd6B4TmDO,melodic rap
5221,spotify:track:7FpBQ067pHB67deawpbbcY,contemporary country
5222,spotify:track:7vu0JkJh0ldukEYbTVcqd0,pop
5223,spotify:track:12GEpg2XOPyqk03JZEZnJs,edm
5224,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,dfw rap
5225,spotify:track:0pqnGHJpmpxLKifKRmU6WP,modern rock
5226,spotify:track:45XhKYRRkyeqoW3teSOkCM,hip hop
5227,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,atl hip hop
5228,spotify:track:3B54sVLJ402zGa6Xm4YGNe,hip hop
5229,spotify:track:7JJmb5XwzOO8jgpou264Ml,canadian pop
5230,spotify:track:5cF0dROlMOK5uNZtivgu50,pop
5231,spotify:track:4vULYQPAhL2maOdy9LXWZM,
5232,spotify:track:4knL4iPxPOZjQzTUlELGSY,dirty south rap
5233,spotify:track:4Ro98RCK90oHqqSZUnTFq5,pop
5234,spotify:track:5eqK0tbzUPo2SoeZsov04s,atl hip hop
5235,spotify:track:2cOUlop2ZakjOKe4WinesN,pop
5236,spotify:track:0e7ipj03S05BNilyu5bRzt,dfw rap
5237,spotify:track:1P17dC1amhFzptugyAO7Il,pop
5238,spotify:track:5tz69p7tJuGPeMGwNTxYuV,conscious hip hop
5239,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,indie rock
5240,spotify:track:0yvPEnB032fojLfVluFjUv,pop
5241,spotify:track:1zB4vmk8tFRmM9UULNzbLB,modern rock
5242,spotify:track:7COfe3P7KgfwDwIRB8LIDw,reggaeton
5243,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,atl hip hop
5244,spotify:track:0Qh38w01QRXK6KHIv0e3hb,dance pop
5245,spotify:track:1rfofaqEpACxVEHIZBJe6W,dance pop
5246,spotify:track:43ZyHQITOjhciSUUNPVRHc,emo rap
5247,spotify:track:0tgVpDi06FyKpA1z0VMD4v,pop
5248,spotify:track:2j5hsQvApottzvTn4pFJWF,pop
5249,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,indie pop rap
5250,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,electropop
5251,spotify:track:4wFjTWCunQFKtukqrNijEt,atl hip hop
5252,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,pop
5253,spotify:track:2ekn2ttSfGqwhhate0LSR0,dance pop
5254,spotify:track:0dIoGTQXDh1wVnhIiSyYEa,pop
5255,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD,emo rap
5256,spotify:track:6DCZcSspjsKoFjzjrWoCdn,canadian hip hop
5257,spotify:track:2WP8G2pdddDmnh1xbfKBOI,canadian hip hop
5258,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,neo mellow
5259,spotify:track:5vJ0ptQXI9iJnZ589oXTQP,dance pop
5260,spotify:track:2UVbBKQOdFAekPTRsnkzcf,atl hip hop
5261,spotify:track:52okn5MNA47tk87PeZJLEL,hip hop
5262,spotify:track:3swc6WTsr7rl9DqQKQA55C,dfw rap
5263,spotify:track:6HJ34Zyw6bg8yGm28AxLXf,memphis hip hop
5264,spotify:track:77UjLW8j5UAGAGVGhR5oUK,canadian contemporary r&b
5265,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,conscious hip hop
5266,spotify:track:09IStsImFySgyp0pIQdqAc,complextro
5267,spotify:track:5k38wzpLb15YgncyWdTZE4,indie pop rap
5268,spotify:track:10Igtw8bSDyyFs7KIsKngZ,comedy rap
5269,spotify:track:3ee8Jmje8o58CHK66QrVC2,emo rap
5270,spotify:track:7uzmGiiJyRfuViKKK3lVmR,pop
5271,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,dance pop
5272,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,atl hip hop
5273,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,canadian hip hop
5274,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,pop
5275,spotify:track:2UciqgwVDwro0fev3MFbxJ,conscious hip hop
5276,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,conscious hip hop
5277,spotify:track:7yotKA30dwTKNEGomV9ZsI,conscious hip hop
5278,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,conscious hip hop
5279,spotify:track:1AT4xjNarTswd0UZ5FlmKF,conscious hip hop
5280,spotify:track:0b9oOr2ZgvyQu88wzixux9,atl hip hop
5281,spotify:track:6vN77lE9LK6HP2DewaN6HZ,atl hip hop
5282,spotify:track:2SrK617QjFTouUuAkFC4S9,pop
5283,spotify:track:2jiNQAlLXiYxmR3t91qUuw,
5284,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,canadian pop
5285,spotify:track:08bNPGLD8AhKpnnERrAc6G,brostep
5286,spotify:track:285pBltuF7vW8TeWk8hdRR,chicago rap
5287,spotify:track:3y6U4YgLtlIedxH5LbSr1u,pop
5288,spotify:track:0JP9xo3adEtGSdUEISiszL,emo rap
5289,spotify:track:7dt6x5M1jzdTEt8oCbisTK,dfw rap
5290,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,atl hip hop
5291,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,canadian hip hop
5292,spotify:track:1M6SuEJZJkZf2S419vIPkB,emo rap
5293,spotify:track:5IaHrVsrferBYDm0bDyABy,hip hop
5294,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,pop
5295,spotify:track:2xLMifQCjDGFmkHkpNLD9h,hip hop
5296,spotify:track:45Egmo7icyopuzJN0oMEdk,pop
5297,spotify:track:5OCJzvD7sykQEKHH7qAC3C,pop
5298,spotify:track:1e8J3XClxZbFmvIHLI8CE4,k-pop
5299,spotify:track:5WvAo7DNuPRmk4APhdPzi8,hip hop
5300,spotify:track:2iUXsYOEPhVqEBwsqP70rE,boy band
5301,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,detroit hip hop
5302,spotify:track:4S8d14HvHb70ImctNgVzQQ,chicago rap
5303,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,emo rap
5304,spotify:track:2FY7b99s15jUprqC0M5NCT,modern rock
5305,spotify:track:072Hl1zCG3UMxc7JBeQk7r,brostep
5306,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,florida drill
5307,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,electropop
5308,spotify:track:1xzBco0xcoJEDXktl7Jxrr,rap
5309,spotify:track:1rqqCSm0Qe4I9rUvWncaom,pop
5310,spotify:track:2GGMabyHXnJmjY6CXhhB2e,pop
5311,spotify:track:3gE4eQH3K83Sght0ZLvuBK,reggaeton
5312,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,pop
5313,spotify:track:4OafepJy2teCjYJbvFE60J,pop
5314,spotify:track:3Rm787pfQBmS4PTwhI7EUR,atl hip hop
5315,spotify:track:3KkXRkHbMCARz0aVfEt68P,dfw rap
5316,spotify:track:7vQbuQcyTflfCIOu3Uzzya,
5317,spotify:track:2EjXfH91m7f8HiJN1yQg97,adult standards
5318,spotify:track:77khP2fIVhSW23NwxrRluh,american folk revival
5319,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,adult standards
5320,spotify:track:5hslUAKq9I9CG2bAulFkHN,adult standards
5321,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,pop
5322,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,conscious hip hop
5323,spotify:track:7xQAfvXzm3AkraOtGPWIZg,dfw rap
5324,spotify:track:7FGq80cy8juXBCD2nrqdWU,pop
5325,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,hip hop
5326,spotify:track:2VxeLyX666F8uXCJ0dZF8B,art pop
5327,spotify:track:5GBuCHuPKx6UC7VsSPK0t3,cali rap
5328,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,pop
5329,spotify:track:1v9snH38SnmWwWVCgAB1DR,pop
5330,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,melodic rap
5331,spotify:track:22vgEDb5hykfaTwLuskFGD,boy band
5332,spotify:track:2YpeDb67231RjR0MgVLzsG,lgbtq+ hip hop
5333,spotify:track:6Xn2qYbDVknv3VvbBOB7aK,pop
5334,spotify:track:6TqXcAFInzjp0bODyvrWEq,pop
5335,spotify:track:2Fxmhks0bxGSBdJ92vM42m,art pop
5336,spotify:track:7DnAm9FOTWE3cUvso43HhI,pop
5337,spotify:track:4d7ZvmD7eV1W510JpOjWLW,pop
5338,spotify:track:2gwkD6igEhQbDQegRCcdoB,hip hop
5339,spotify:track:0PAcdVzhPO4gq1Iym9ESnK,contemporary country
5340,spotify:track:7DcvwMAiqKJQD1rrdfxSDx,atl hip hop
5341,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,canadian pop
5342,spotify:track:6EdOyMfoVX6aTsHjbJU7oP,canadian pop
5343,spotify:track:5ry2OE6R2zPQFDO85XkgRb,canadian hip hop
5344,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,r&b
5345,spotify:track:3HWzoMvoF3TQfYg4UPszDq,escape room
5346,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,pop
5347,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,dfw rap
5348,spotify:track:4QeHxxiBqEgvB0CE7AwwUa,battle rap
5349,spotify:track:2KKijf6Ett4kmVNJze2roh,black americana
5350,spotify:track:1dGr1c8CrMLDpV6mPbImSI,pop
5351,spotify:track:1000nHvUdawXuUHgBod4Wv,lgbtq+ hip hop
5352,spotify:track:21jGcNKet2qwijlDFuPiPb,dfw rap
5353,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,alternative metal
5354,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,pop
5355,spotify:track:6KgBpzTuTRPebChN0VTyzV,escape room
5356,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,chicago rap
5357,spotify:track:4cktbXiXOapiLBMprHFErI,pop
5358,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,contemporary country
5359,spotify:track:3eekarcy7kvN4yt5ZFzltW,hip hop
5360,spotify:track:696DnlkuDOXcMAnKlTgXXK,pop rap
5361,spotify:track:2XU0oxnq2qxCpomAAuJY8K,australian pop
5362,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,hip hop
5363,spotify:track:2FRnf9qhLbvw8fu4IBXx78,new romantic
5364,spotify:track:0oPdaY4dXtc3ZsaG17V972,latin pop
5365,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,melodic rap
5366,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,adult standards
5367,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,atl hip hop
5368,spotify:track:6IGGSnvsB2E7fkBrYPiYYw,dance pop
5369,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,art pop
5370,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,detroit hip hop
5371,spotify:track:72DkM0i2AhcIrxjshLBWXM,canadian pop
5372,spotify:track:5FVbvttjEvQ8r2BgUcJgNg,k-pop
5373,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,canadian contemporary r&b
5374,spotify:track:7c0l3KyiFRt3h5EXijNikL,canadian pop
5375,spotify:track:6bnF93Rx87YqUBLSgjiMU8,canadian contemporary r&b
5376,spotify:track:6jRq8gaZhMUyy5RclRPcAf,alt z
5377,spotify:track:3jjujdWJ72nww5eGnfs2E7,pop
5378,spotify:track:6VoIBz0VhCyz7OdEoRYDiA,alternative rock
5379,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,viral rap
5380,spotify:track:127QTOFJsJQp5LbJbu3A1y,canadian hip hop
5381,spotify:track:55CHeLEfn5iJ0IIkgaa4si,houston rap
5382,spotify:track:5dOxHHMOFAbG3VH23t0xNm,chicago rap
5383,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,classic texas country
5384,spotify:track:7ju97lgwC2rKQ6wwsf9no9,art pop
5385,spotify:track:0zLCBJZSiELJf02ucPP9wb,melodic rap
5386,spotify:track:4HBZA5flZLE435QTztThqH,pop
5387,spotify:track:44gRhRi2OhEf7moAUj6MD1,atl hip hop
5388,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,deep underground hip hop
5389,spotify:track:22LAwLoDA5b4AaGSkg6bKW,melodic rap
5390,spotify:track:4R2kfaDFhslZEMJqAFNpdd,pop
5391,spotify:track:5enxwA8aAbwZbf5qCHORXi,pop
5392,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,pop
5393,spotify:track:1xQ6trAsedVPCdbtDAmk0c,nz pop
5394,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,r&b
5395,spotify:track:2Eeur20xVqfUoM3Q7EFPFt,pop
5396,spotify:track:6EDO9iiTtwNv6waLwa1UUq,hip hop
5397,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,k-pop
5398,spotify:track:4Oun2ylbjFKMPTiaSbbCih,pop
5399,spotify:track:2SAqBLGA283SUiwJ3xOUVI,canadian hip hop
5400,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,pop
5401,spotify:track:23T0OX7QOiIUFShSzbJ5Uo,contemporary country
5402,spotify:track:0yUaLqhsVsguBpoOPL4cO7,bronx drill
5403,spotify:track:017PF4Q3l4DBUiWoXk4OWT,dance pop
5404,spotify:track:0PvFJmanyNQMseIFrU708S,brooklyn drill
5405,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,hip hop
5406,spotify:track:2Cxklox4Ti6ZnaLaL2MgrH,canadian pop
5407,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,viral rap
5408,spotify:track:35mvY5S1H3J2QZyna3TFe0,pop
5409,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,canadian pop
5410,spotify:track:5G9rJwa4yHo6MFsAi1Bvnd,art pop
5411,spotify:track:0A1hoCfMLkiAgvhWkkucJa,houston rap
5412,spotify:track:7Ki0hse0IfXEcXUlpyECbJ,k-pop
5413,spotify:track:47EiUVwUp4C9fGccaPuUCS,reggaeton
5414,spotify:track:5nujrmhLynf4yMoMtj8AQF,dance pop
5415,spotify:track:5FQPpxOXsvkMN6v18gtpwY,
5416,spotify:track:5wANPM4fQCJwkGd4rN57mH,pop
5417,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,pop
5418,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,pop
5419,spotify:track:4fKiuIavbsoTRZ6R7xuAyT,canadian pop
5420,spotify:track:5QO79kh1waicV47BqGRL3g,canadian contemporary r&b
5421,spotify:track:6gdLyYNuhWBzqwlOFSsXC7,contemporary country
5422,spotify:track:1XXimziG1uhM0eDNCZCrUl,pop
5423,spotify:track:3J8EOeKLTLXORtWPpOU5bE,brooklyn drill
5424,spotify:track:1tkg4EHVoqnhR6iFEXb60y,brooklyn drill
5425,spotify:track:7FGdjbZ32vMybPuP0IuE7d,memphis hip hop
5426,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,nyc rap
5427,spotify:track:1SC5rEoYDGUK4NfG82494W,lgbtq+ hip hop
5428,spotify:track:4w9soAM7IrmYDhSXLp14p6,
5429,spotify:track:02VBYrHfVwfEWXk5DXyf0T,dance pop
5430,spotify:track:3zc8VZEpM1onYV4FWGdFvm,florida rap
5431,spotify:track:3Ofmpyhv5UAQ70mENzB277,australian hip hop
5432,spotify:track:3aQem4jVGdhtg116TmJnHz,canadian hip hop
5433,spotify:track:18vXApRmJSgQ6wG2ll9AOg,chicago rap
5434,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,pop
5435,spotify:track:2LbNkvmYabhVf9jBCVeLm7,florida drill
5436,spotify:track:4Iedi94TIaB2GGb1nMB68v,atl hip hop
5437,spotify:track:6jjYDGxVJsWS0a5wlVF5vS,k-pop
5438,spotify:track:4ZtFanR9U6ndgddUvNcjcG,pop
5439,spotify:track:5CZ40GBx1sQ9agT82CLQCT,pop
5440,spotify:track:6SRsiMl7w1USE4mFqrOhHC,pop
5441,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,pop
5442,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,pop
5443,spotify:track:3rmo8F54jFF8OgYsqTxm5d,pop
5444,spotify:track:0k4d5YPDr1r7FX77VdqWez,dance pop
5445,spotify:track:5B0kgjHULYJhAQkK5XsMoC,hip hop
5446,spotify:track:27NovPIUIRrOZoCHxABJwK,lgbtq+ hip hop
5447,spotify:track:3XYRV7ZSHqIRDG87DKTtry,k-pop
5448,spotify:track:1WQ40xJSvgDmD9K7ckJwux,contemporary country
5449,spotify:track:5FG7Tl93LdH117jEKYl3Cm,afro dancehall
5450,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,dance pop
5451,spotify:track:3FeVmId7tL5YN8B7R3imoM,permanent wave
5452,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,canadian hip hop
5453,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,canadian hip hop
5454,spotify:track:50nfwKoDiSYg8zOCREWAm5,pop
5455,spotify:track:3USxtqRwSYz57Ewm6wWRMp,gauze pop
5456,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,british soul
5457,spotify:track:3Wrjm47oTz2sjIgck11l5e,indie rock italiano
5458,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,glam rock
5459,spotify:track:3Kkjo3cT83cw09VJyrLNwX,british soul
5460,spotify:track:3xVZYkcuWalGudeKl861wb,dance pop
5461,spotify:track:2pXpURmn6zC5ZYDMms6fwa,adult standards
5462,spotify:track:5ASM6Qjiav2xPe7gRkQMsQ,brill building pop
5463,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,movie tunes
5464,spotify:track:4A8cWXxKfIL3lAyUDzXbCF,florida drill
5465,spotify:track:3XOalgusokruzA5ZBA2Qcb,atl hip hop
5466,spotify:track:4fouWK6XVHhzl78KzQ1UjL,modern alternative pop
5467,spotify:track:760jhRscwGbIIe1m1IIQpU,movie tunes
5468,spotify:track:6I3mqTwhRpn34SLVafSH7G,canadian pop
5469,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,lgbtq+ hip hop
5470,spotify:track:6Zu3aw7FfjAF9WA0fA81Oq,trap queen
5471,spotify:track:4LRPiXqCikLlN15c3yImP7,pop
5472,spotify:track:0wHFktze2PHC5jDt3B17DC,deep underground hip hop
5473,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,australian hip hop
5474,spotify:track:59nOXPmaKlBfGMDeOVGrIK,atl hip hop
5475,spotify:track:1qEmFfgcLObUfQm0j1W2CK,pop
5476,spotify:track:5LYMamLv12UPbemOaTPyeV,pop
5477,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,pop
5478,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,reggaeton
5479,spotify:track:51Zw1cKDgkad0CXv23HCMU,pop
5480,spotify:track:3i058E8uxTsYqJ5NWZzqSj,pop
5481,spotify:track:4j6kId9QIqhoXvqHKgSKa0,pop
5482,spotify:track:3F5CgOj3wFlRv51JsHbxhe,canadian hip hop
5483,spotify:track:1PtQJZVZIdWIYdARpZRDFO,art pop
5484,spotify:track:5pyoxDZ1PX0KxBxiRVxA4U,pop
5485,spotify:track:6xGruZOHLs39ZbVccQTuPZ,viral pop
5486,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,reggaeton
5487,spotify:track:48UKTR66uUOT9LaUvooTNx,contemporary country
5488,spotify:track:0O6u0VJ46W86TxN9wgyqDj,dfw rap
5489,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,afrofuturism
5490,spotify:track:4h4QlmocP3IuwYEj2j14p8,
5491,spotify:track:72yP0DUlWPyH8P7IoxskwN,glam rock
5492,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,hip pop
5493,spotify:track:5W4kiM2cUYBJXKRudNyxjW,contemporary country
5494,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,piano rock
5495,spotify:track:3bXRd0yVb5sw2WVblM5URR,pop
5496,spotify:track:0WNfQxDGaPTl0yogcMR5v1,
5497,spotify:track:0hquQWY3xvYqN4qtiquniF,dance pop
5498,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,pop
5499,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,pop
5500,spotify:track:1wtOxkiel43cVs0Yux5Q4h,pop
5501,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,pop
5502,spotify:track:3qoftcUZaUOncvIYjFSPdE,pop
5503,spotify:track:0heeNYlwOGuUSe7TgUD27B,pop
5504,spotify:track:3wSoldbVD3INhjyyNYaxpD,
5505,spotify:track:7KokYm8cMIXCsGVmUvKtqf,pop
5506,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,pop
5507,spotify:track:7FmYn9e7KHMXcxqGSj9LjH,pop
5508,spotify:track:0A1JLUlkZkp2EFrosoNQi0,pop
5509,spotify:track:1bDbXMyjaUIooNwFE9wn0N,canadian hip hop
5510,spotify:track:7DPpYxtgEoufjv2vUyLhFW,big room
5511,spotify:track:7oDd86yk8itslrA9HRP2ki,canadian contemporary r&b
